Inst,alpha,N,Delta,time
newinstances/instance1_5036.npz,"1,00E-06",512,32,0.24831652641296387
newinstances/instance1_5037.npz,"1,00E-06",512,16,0.1746203899383545
newinstances/instance1_5038.npz,"1,00E-06",512,8,0.10235977172851562
newinstances/instance1_5039.npz,"1,00E-06",512,4,0.08992695808410645
newinstances/instance1_5040.npz,"1,00E-06",512,64,0.5094778537750244
newinstances/instance1_5041.npz,"1,00E-06",512,64,0.4221916198730469
newinstances/instance1_5042.npz,"1,00E-06",512,64,1.455878734588623
newinstances/instance1_5043.npz,"1,00E-06",512,32,0.8889095783233643
newinstances/instance1_5044.npz,"1,00E-06",512,16,1.60892653465271
newinstances/instance1_5045.npz,"1,00E-06",512,8,0.8113033771514893
newinstances/instance1_5046.npz,"1,00E-06",512,4,0.18597126007080078
newinstances/instance1_5047.npz,"1,00E-06",512,64,1.0030226707458496
newinstances/instance1_5048.npz,"1,00E-06",512,32,2.8921902179718018
newinstances/instance1_5049.npz,"1,00E-06",512,16,1.634263038635254
newinstances/instance1_5050.npz,"1,00E-06",512,8,0.49749064445495605
newinstances/instance1_5051.npz,"1,00E-06",512,4,0.34572768211364746
newinstances/instance1_5052.npz,"1,00E-06",512,2,0.3415405750274658
newinstances/instance1_5053.npz,"1,00E-06",512,1,1.6165094375610352
newinstances/instance1_5054.npz,"1,00E-06",512,64,1.7508046627044678
newinstances/instance1_5055.npz,"1,00E-06",512,64,2.4972927570343018
newinstances/instance1_5056.npz,"1,00E-06",512,32,1.099651575088501
newinstances/instance1_5057.npz,"1,00E-06",512,16,1.435642957687378
newinstances/instance1_5058.npz,"1,00E-06",512,8,0.25513625144958496
newinstances/instance1_5059.npz,"1,00E-06",512,4,0.11749982833862305
newinstances/instance1_5060.npz,"1,00E-06",512,2,0.11978316307067871
newinstances/instance1_5061.npz,"1,00E-06",512,64,0.04579877853393555
newinstances/instance1_5062.npz,"1,00E-06",512,64,0.7542357444763184
newinstances/instance1_5063.npz,"1,00E-06",512,32,0.9079225063323975
newinstances/instance1_5064.npz,"1,00E-06",512,16,0.5294830799102783
newinstances/instance1_5065.npz,"1,00E-06",512,8,0.2636544704437256
newinstances/instance1_5066.npz,"1,00E-06",512,4,0.12279701232910156
newinstances/instance1_5067.npz,"1,00E-06",512,2,0.10668087005615234
newinstances/instance1_5068.npz,"1,00E-06",512,64,0.17754769325256348
newinstances/instance1_5069.npz,"1,00E-06",512,64,0.6869938373565674
newinstances/instance1_5070.npz,"1,00E-06",512,32,0.041846513748168945
newinstances/instance1_5071.npz,"1,00E-06",512,16,0.04143357276916504
newinstances/instance1_5072.npz,"1,00E-06",512,8,0.04183530807495117
newinstances/instance1_5073.npz,"1,00E-06",512,64,0.8741836547851562
newinstances/instance1_5074.npz,"1,00E-06",512,32,3.5203769207000732
newinstances/instance1_5075.npz,"1,00E-06",512,16,0.2987785339355469
newinstances/instance1_5076.npz,"1,00E-06",512,8,0.03333854675292969
newinstances/instance1_5077.npz,"1,00E-06",512,4,0.03245973587036133
newinstances/instance1_5078.npz,"1,00E-06",512,64,3.1761889457702637
newinstances/instance1_5079.npz,"1,00E-06",512,32,1.666738748550415
newinstances/instance1_5080.npz,"1,00E-06",512,16,1.1274359226226807
newinstances/instance1_5081.npz,"1,00E-06",512,8,0.39606308937072754
newinstances/instance1_5082.npz,"1,00E-06",512,4,0.2270643711090088
newinstances/instance1_5083.npz,"1,00E-06",512,2,0.09191226959228516
newinstances/instance1_5084.npz,"1,00E-06",512,64,1.925530195236206
newinstances/instance1_5085.npz,"1,00E-06",512,32,0.9553897380828857
newinstances/instance1_5086.npz,"1,00E-06",512,64,0.3518092632293701
newinstances/instance1_5087.npz,"1,00E-06",512,32,0.831639289855957
newinstances/instance1_5088.npz,"1,00E-06",512,16,0.26306772232055664
newinstances/instance1_5089.npz,"1,00E-06",512,8,0.1953597068786621
newinstances/instance1_5090.npz,"1,00E-06",512,64,0.3360562324523926
newinstances/instance1_5091.npz,"1,00E-06",512,32,3.310620069503784
newinstances/instance1_5092.npz,"1,00E-06",512,16,0.16425442695617676
newinstances/instance1_5093.npz,"1,00E-06",512,8,0.08925127983093262
newinstances/instance1_5094.npz,"1,00E-06",512,4,0.03222370147705078
newinstances/instance1_5095.npz,"1,00E-06",512,64,1.6872632503509521
newinstances/instance1_5096.npz,"1,00E-06",512,32,2.2323992252349854
newinstances/instance1_5097.npz,"1,00E-06",512,64,1.8479914665222168
newinstances/instance1_5098.npz,"1,00E-06",512,32,1.5716547966003418
newinstances/instance1_5099.npz,"1,00E-06",512,16,0.7420034408569336
newinstances/instance1_51.npz,"1,00E-07",256,32,0.024043798446655273
newinstances/instance1_5100.npz,"1,00E-06",512,8,0.2759411334991455
newinstances/instance1_5101.npz,"1,00E-06",512,4,0.21731138229370117
newinstances/instance1_5102.npz,"1,00E-06",512,64,1.0109753608703613
newinstances/instance1_5103.npz,"1,00E-06",512,32,1.236060380935669
newinstances/instance1_5104.npz,"1,00E-06",512,16,0.2736775875091553
newinstances/instance1_5105.npz,"1,00E-06",512,8,0.05129528045654297
newinstances/instance1_5106.npz,"1,00E-06",512,4,0.05003046989440918
newinstances/instance1_5107.npz,"1,00E-06",512,2,0.046247243881225586
newinstances/instance1_5108.npz,"1,00E-06",512,64,1.301713466644287
newinstances/instance1_5109.npz,"1,00E-06",512,64,1.1923699378967285
newinstances/instance1_5110.npz,"1,00E-06",512,32,1.1891555786132812
newinstances/instance1_5111.npz,"1,00E-06",512,16,0.5871050357818604
newinstances/instance1_5112.npz,"1,00E-06",512,8,0.2489607334136963
newinstances/instance1_5113.npz,"1,00E-06",512,4,0.18704605102539062
newinstances/instance1_5114.npz,"1,00E-06",512,2,0.11105155944824219
newinstances/instance1_5115.npz,"1,00E-06",512,64,0.05054354667663574
newinstances/instance1_5116.npz,"1,00E-06",512,64,1.3892314434051514
newinstances/instance1_5117.npz,"1,00E-06",512,32,1.2614495754241943
newinstances/instance1_5118.npz,"1,00E-06",512,16,0.9125692844390869
newinstances/instance1_5119.npz,"1,00E-06",512,8,0.44782042503356934
newinstances/instance1_5120.npz,"1,00E-06",512,4,0.1291489601135254
newinstances/instance1_5121.npz,"1,00E-06",512,2,0.10872793197631836
newinstances/instance1_5122.npz,"1,00E-06",512,64,0.12349152565002441
newinstances/instance1_5123.npz,"1,00E-06",512,64,0.1420910358428955
newinstances/instance1_5124.npz,"1,00E-06",512,64,0.32912349700927734
newinstances/instance1_5125.npz,"1,00E-06",512,32,2.801424980163574
newinstances/instance1_5126.npz,"1,00E-06",512,16,0.2235565185546875
newinstances/instance1_5127.npz,"1,00E-06",512,8,0.07366347312927246
newinstances/instance1_5128.npz,"1,00E-06",512,4,0.032807111740112305
newinstances/instance1_5129.npz,"1,00E-06",512,64,1.4445545673370361
newinstances/instance1_5130.npz,"1,00E-06",512,32,1.9774518013000488
newinstances/instance1_5131.npz,"1,00E-06",512,16,1.3764362335205078
newinstances/instance1_5132.npz,"1,00E-06",512,8,0.5187902450561523
newinstances/instance1_5133.npz,"1,00E-06",512,4,0.25480222702026367
newinstances/instance1_5134.npz,"1,00E-06",512,64,0.5578792095184326
newinstances/instance1_5135.npz,"1,00E-06",512,32,1.9853646755218506
newinstances/instance1_5136.npz,"1,00E-06",512,16,0.5731399059295654
newinstances/instance1_5137.npz,"1,00E-06",512,8,0.26821184158325195
newinstances/instance1_5138.npz,"1,00E-06",512,64,0.2694237232208252
newinstances/instance1_5139.npz,"1,00E-06",512,32,0.9291596412658691
newinstances/instance1_5140.npz,"1,00E-06",512,16,0.09974193572998047
newinstances/instance1_5141.npz,"1,00E-06",512,8,0.04939532279968262
newinstances/instance1_5142.npz,"1,00E-06",512,4,0.03205060958862305
newinstances/instance1_5143.npz,"1,00E-06",512,2,0.032956838607788086
newinstances/instance1_5144.npz,"1,00E-06",512,64,0.6455352306365967
newinstances/instance1_5145.npz,"1,00E-06",512,32,0.6494536399841309
newinstances/instance1_5146.npz,"1,00E-06",512,16,1.3017375469207764
newinstances/instance1_5147.npz,"1,00E-06",512,8,0.3877067565917969
newinstances/instance1_5148.npz,"1,00E-06",512,64,1.2078983783721924
newinstances/instance1_5149.npz,"1,00E-06",512,32,2.1587793827056885
newinstances/instance1_5150.npz,"1,00E-06",512,16,0.5042679309844971
newinstances/instance1_5151.npz,"1,00E-06",512,8,0.0497899055480957
newinstances/instance1_5152.npz,"1,00E-06",512,4,0.04602408409118652
newinstances/instance1_5153.npz,"1,00E-06",512,2,0.033292531967163086
newinstances/instance1_5154.npz,"1,00E-06",512,64,0.8128244876861572
newinstances/instance1_5155.npz,"1,00E-06",512,32,2.050692081451416
newinstances/instance1_5156.npz,"1,00E-06",512,16,2.5924267768859863
newinstances/instance1_5157.npz,"1,00E-06",512,8,0.6917531490325928
newinstances/instance1_5158.npz,"1,00E-06",512,64,1.1091866493225098
newinstances/instance1_5159.npz,"1,00E-06",512,32,1.4084599018096924
newinstances/instance1_5160.npz,"1,00E-06",512,16,0.47690796852111816
newinstances/instance1_5161.npz,"1,00E-06",512,8,0.07130885124206543
newinstances/instance1_5162.npz,"1,00E-06",512,4,0.05068159103393555
newinstances/instance1_5163.npz,"1,00E-06",512,2,0.05089735984802246
newinstances/instance1_5164.npz,"1,00E-06",512,64,4.734316110610962
newinstances/instance1_5165.npz,"1,00E-06",512,32,2.396760940551758
newinstances/instance1_5166.npz,"1,00E-06",512,16,1.583371877670288
newinstances/instance1_5167.npz,"1,00E-06",512,8,0.6317212581634521
newinstances/instance1_5168.npz,"1,00E-06",512,4,0.2461857795715332
newinstances/instance1_5169.npz,"1,00E-06",512,64,0.6611793041229248
newinstances/instance1_5170.npz,"1,00E-06",512,32,3.2937960624694824
newinstances/instance1_5171.npz,"1,00E-06",512,16,1.029102087020874
newinstances/instance1_5172.npz,"1,00E-06",512,8,0.28659653663635254
newinstances/instance1_5173.npz,"1,00E-06",512,4,0.19887304306030273
newinstances/instance1_5174.npz,"1,00E-06",512,2,0.14030766487121582
newinstances/instance1_5175.npz,"1,00E-06",512,1,2.127354621887207
newinstances/instance1_5176.npz,"1,00E-06",512,0,0.007597208023071289
newinstances/instance1_52.npz,"1,00E-07",256,16,0.01593780517578125
newinstances/instance1_53.npz,"1,00E-07",256,8,0.02877640724182129
newinstances/instance1_54.npz,"1,00E-07",256,4,0.022376537322998047
newinstances/instance1_55.npz,"1,00E-07",256,32,0.019663095474243164
newinstances/instance1_56.npz,"1,00E-07",256,16,0.031841278076171875
newinstances/instance1_57.npz,"1,00E-07",256,8,0.03015303611755371
newinstances/instance1_58.npz,"1,00E-07",256,4,0.018573760986328125
newinstances/instance1_59.npz,"1,00E-07",256,32,0.025631427764892578
newinstances/instance1_60.npz,"1,00E-07",256,16,0.03120279312133789
newinstances/instance1_61.npz,"1,00E-07",256,8,0.03347659111022949
newinstances/instance1_62.npz,"1,00E-07",256,32,0.020032644271850586
newinstances/instance1_6203.npz,9.999999999999999e-06,512,64,0.09099817276000977
newinstances/instance1_6204.npz,9.999999999999999e-06,512,32,0.0382535457611084
newinstances/instance1_6205.npz,9.999999999999999e-06,512,16,0.03951382637023926
newinstances/instance1_6206.npz,9.999999999999999e-06,512,8,0.04080915451049805
newinstances/instance1_6207.npz,9.999999999999999e-06,512,64,0.3488342761993408
newinstances/instance1_6208.npz,9.999999999999999e-06,512,32,0.03736233711242676
newinstances/instance1_6209.npz,9.999999999999999e-06,512,16,0.0403900146484375
newinstances/instance1_6210.npz,9.999999999999999e-06,512,8,0.03678297996520996
newinstances/instance1_6211.npz,9.999999999999999e-06,512,64,0.04972386360168457
newinstances/instance1_6212.npz,9.999999999999999e-06,512,64,7.20034122467041
newinstances/instance1_6213.npz,9.999999999999999e-06,512,32,3.6551365852355957
newinstances/instance1_6214.npz,9.999999999999999e-06,512,16,32.34056758880615
newinstances/instance1_6215.npz,9.999999999999999e-06,512,64,7.829214572906494
newinstances/instance1_6216.npz,9.999999999999999e-06,512,32,4.056985139846802
newinstances/instance1_6217.npz,9.999999999999999e-06,512,16,6.211810350418091
newinstances/instance1_6218.npz,9.999999999999999e-06,512,8,2.5728540420532227
newinstances/instance1_6219.npz,9.999999999999999e-06,512,4,1.2607958316802979
newinstances/instance1_6220.npz,9.999999999999999e-06,512,64,0.2373056411743164
newinstances/instance1_6221.npz,9.999999999999999e-06,512,32,3.385047435760498
newinstances/instance1_6222.npz,9.999999999999999e-06,512,16,10.040858268737793
newinstances/instance1_6223.npz,9.999999999999999e-06,512,64,0.21451687812805176
newinstances/instance1_6224.npz,9.999999999999999e-06,512,32,3.3129498958587646
newinstances/instance1_6225.npz,9.999999999999999e-06,512,16,7.866302728652954
newinstances/instance1_6226.npz,9.999999999999999e-06,512,8,1.5027580261230469
newinstances/instance1_6227.npz,9.999999999999999e-06,512,64,2.699099540710449
newinstances/instance1_6228.npz,9.999999999999999e-06,512,64,0.09644484519958496
newinstances/instance1_6229.npz,9.999999999999999e-06,512,32,0.049553871154785156
newinstances/instance1_6230.npz,9.999999999999999e-06,512,16,2.998624324798584
newinstances/instance1_6231.npz,9.999999999999999e-06,512,64,1.9179461002349854
newinstances/instance1_6232.npz,9.999999999999999e-06,512,32,1.9437217712402344
newinstances/instance1_6233.npz,9.999999999999999e-06,512,16,2.139695405960083
newinstances/instance1_6234.npz,9.999999999999999e-06,512,64,1.1819422245025635
newinstances/instance1_6235.npz,9.999999999999999e-06,512,32,0.8265321254730225
newinstances/instance1_6236.npz,9.999999999999999e-06,512,16,10.466205835342407
newinstances/instance1_6237.npz,9.999999999999999e-06,512,8,1.4521737098693848
newinstances/instance1_6238.npz,9.999999999999999e-06,512,64,2.977909803390503
newinstances/instance1_6239.npz,9.999999999999999e-06,512,32,0.679558515548706
newinstances/instance1_6240.npz,9.999999999999999e-06,512,16,0.24454951286315918
newinstances/instance1_6241.npz,9.999999999999999e-06,512,8,1.4110448360443115
newinstances/instance1_6242.npz,9.999999999999999e-06,512,64,0.09520268440246582
newinstances/instance1_6243.npz,9.999999999999999e-06,512,32,1.1482436656951904
newinstances/instance1_6244.npz,9.999999999999999e-06,512,64,1.455780029296875
newinstances/instance1_6245.npz,9.999999999999999e-06,512,32,1.8337647914886475
newinstances/instance1_6246.npz,9.999999999999999e-06,512,16,1.0232155323028564
newinstances/instance1_6247.npz,9.999999999999999e-06,512,64,0.8878023624420166
newinstances/instance1_6248.npz,9.999999999999999e-06,512,32,0.17592477798461914
newinstances/instance1_6249.npz,9.999999999999999e-06,512,16,0.9609944820404053
newinstances/instance1_6250.npz,9.999999999999999e-06,512,8,0.22397375106811523
newinstances/instance1_6251.npz,9.999999999999999e-06,512,64,1.4233229160308838
newinstances/instance1_6252.npz,9.999999999999999e-06,512,32,0.24925446510314941
newinstances/instance1_6253.npz,9.999999999999999e-06,512,16,0.8648636341094971
newinstances/instance1_6254.npz,9.999999999999999e-06,512,64,0.9371120929718018
newinstances/instance1_6255.npz,9.999999999999999e-06,512,32,0.8651423454284668
newinstances/instance1_6256.npz,9.999999999999999e-06,512,16,0.9887914657592773
newinstances/instance1_6257.npz,9.999999999999999e-06,512,64,1.2046935558319092
newinstances/instance1_6258.npz,9.999999999999999e-06,512,32,0.360337495803833
newinstances/instance1_6259.npz,9.999999999999999e-06,512,16,1.1103403568267822
newinstances/instance1_6260.npz,9.999999999999999e-06,512,8,0.6891586780548096
newinstances/instance1_6261.npz,9.999999999999999e-06,512,64,1.8634819984436035
newinstances/instance1_6262.npz,9.999999999999999e-06,512,32,2.837451696395874
newinstances/instance1_6263.npz,9.999999999999999e-06,512,16,1.6155400276184082
newinstances/instance1_6264.npz,9.999999999999999e-06,512,64,0.982945442199707
newinstances/instance1_6265.npz,9.999999999999999e-06,512,32,0.3965592384338379
newinstances/instance1_6266.npz,9.999999999999999e-06,512,16,0.8904886245727539
newinstances/instance1_6267.npz,9.999999999999999e-06,512,8,0.3135039806365967
newinstances/instance1_6268.npz,9.999999999999999e-06,512,64,1.7948637008666992
newinstances/instance1_6269.npz,9.999999999999999e-06,512,32,1.002497911453247
newinstances/instance1_6270.npz,9.999999999999999e-06,512,16,1.2409946918487549
newinstances/instance1_6271.npz,9.999999999999999e-06,512,64,0.9229154586791992
newinstances/instance1_6272.npz,9.999999999999999e-06,512,32,0.8820562362670898
newinstances/instance1_6273.npz,9.999999999999999e-06,512,16,0.7292518615722656
newinstances/instance1_6274.npz,9.999999999999999e-06,512,64,1.1228103637695312
newinstances/instance1_6275.npz,9.999999999999999e-06,512,32,0.7076888084411621
newinstances/instance1_6276.npz,9.999999999999999e-06,512,16,1.8881504535675049
newinstances/instance1_6277.npz,9.999999999999999e-06,512,8,0.6114821434020996
newinstances/instance1_6278.npz,9.999999999999999e-06,512,64,0.9476363658905029
newinstances/instance1_6279.npz,9.999999999999999e-06,512,32,0.44851064682006836
newinstances/instance1_6280.npz,9.999999999999999e-06,512,16,1.1432383060455322
newinstances/instance1_6281.npz,9.999999999999999e-06,512,64,1.2399499416351318
newinstances/instance1_6282.npz,9.999999999999999e-06,512,32,1.0935988426208496
newinstances/instance1_6283.npz,9.999999999999999e-06,512,16,0.94637131690979
newinstances/instance1_6284.npz,9.999999999999999e-06,512,64,1.3750135898590088
newinstances/instance1_6285.npz,9.999999999999999e-06,512,32,0.9579372406005859
newinstances/instance1_6286.npz,9.999999999999999e-06,512,16,1.2760076522827148
newinstances/instance1_6287.npz,9.999999999999999e-06,512,64,1.0697855949401855
newinstances/instance1_6288.npz,9.999999999999999e-06,512,32,0.7147681713104248
newinstances/instance1_6289.npz,9.999999999999999e-06,512,16,0.9236440658569336
newinstances/instance1_6290.npz,9.999999999999999e-06,512,8,0.986774206161499
newinstances/instance1_6291.npz,9.999999999999999e-06,512,64,1.2300758361816406
newinstances/instance1_6292.npz,9.999999999999999e-06,512,32,0.9230215549468994
newinstances/instance1_6293.npz,9.999999999999999e-06,512,16,1.2004802227020264
newinstances/instance1_6294.npz,9.999999999999999e-06,512,64,1.0024824142456055
newinstances/instance1_6295.npz,9.999999999999999e-06,512,32,0.7633523941040039
newinstances/instance1_6296.npz,9.999999999999999e-06,512,16,0.958045482635498
newinstances/instance1_6297.npz,9.999999999999999e-06,512,8,0.5863118171691895
newinstances/instance1_6298.npz,9.999999999999999e-06,512,64,1.5496530532836914
